data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
6696773,706,SOM29945,29945,"21 November 2019",2019,1,Battles,"Armed clash","Al Shabaab",,2,"AMISOM: African Union Mission in Somalia (2007-) (Uganda)",,8,28,"Eastern Africa",Somalia,"Lower Shabelle",Qoryooley,,Qoryooley,1.7878,44.53,1,"Somali Memo",National,"On 21 November 2019. Al Shabaab militants attacked an AMISOM Ugandan contingent in Qoryooley. Four soldiers killed.",4,1576855227,SOM
6696777,706,SOM29941,29941,"21 November 2019",2019,1,Battles,"Armed clash","Al Shabaab",,2,"AMISOM: African Union Mission in Somalia (2007-) (Uganda)",,8,28,"Eastern Africa",Somalia,"Lower Shabelle",Marka,,"Bulo Mareer",1.6298,44.5196,1,"Somali Memo",National,"On 21 November 2019. In Bulo Mareer, a Ugandan mine officer of the AMISOM troops was killed after a clash with Al Shabaab militants.",1,1576855227,SOM
6696851,706,SOM29943,29943,"21 November 2019",2019,1,Battles,"Armed clash","Al Shabaab",,2,"Military Forces of Somalia (2017-)",,1,12,"Eastern Africa",Somalia,"Lower Shabelle",Marka,,Marka,1.7131,44.7639,1,"Undisclosed Source","Local partner-Other","On 21 November 2019. In Ceel Salini,(coded to Mogadishu at geoprecision 2), Al Shabaab militants attacked Somali military forces. No fatalities and/or injuries reported.",0,1576855227,SOM
6696857,706,SOM29946,29946,"21 November 2019",2019,1,Battles,"Armed clash","Al Shabaab",,2,"Military Forces of Somalia (2017-)",,1,12,"Eastern Africa",Somalia,"Lower Shabelle",Afgooye,,"Siinka Dheer",2.0721,45.2231,1,"Undisclosed Source","Local partner-Other","On 21 November 2019. In Siinka Dheer, Somali military forces were attacked by Al Shabaab militants. No fatalities reported.",0,1576855228,SOM
6696869,706,SOM29944,29944,"21 November 2019",2019,1,Battles,"Armed clash","Al Shabaab",,2,"Military Forces of Somalia (2017-)",,1,12,"Eastern Africa",Somalia,"Lower Shabelle",Qoryooley,,Mashalaay,1.7407,44.5986,1,"Undisclosed Source","Local partner-Other","On 21 November 2019. Al Shabaab militants attacked Somali military forces in Mashalaay. The two sides exchanged gun fire. No fatalities or injuries reported.",0,1576855228,SOM
7799310,706,SOM29938,29938,"20 November 2019",2019,1,"Strategic developments","Disrupted weapons use","Military Forces of Somalia (2017-)",,1,"Al Shabaab",,2,12,"Eastern Africa",Somalia,"Lower Juba",Kismaayo,,Kismayo,-0.3603,42.5463,1,"Undisclosed Source","Local partner-Other","On 20 November 2019. Somali military forces defused IEDs planted in Kismayo and apprehended two militants.",0,1617662605,SOM
6697255,706,SOM29935,29935,"20 November 2019",2019,1,Battles,"Armed clash","Al Shabaab",,2,"Military Forces of Somalia (2017-)",,1,12,"Eastern Africa",Somalia,"Lower Shabelle",Afgooye,,Afgooye,2.15,45.116,1,Twitter,"New media","On 20 November 2019. In Afgooye, fighting has been reported between the Somali military forces. No fatalities and/or injuries reported.",0,1576855229,SOM
6697306,706,SOM29940,29940,"20 November 2019",2019,1,"Explosions/Remote violence","Remote explosive/landmine/IED","Al Shabaab",,2,"Military Forces of Somalia (2017-)",,1,12,"Eastern Africa",Somalia,"Lower Shabelle","Wanla Weyn",,Muuri,2.6133,44.8888,1,"Undisclosed Source","Local partner-Other","On 20 November 2019. At least 9 Somali military soldiers were killed after Al Shabaab militants attacked them using RCIEDs in Muuri.",9,1576855229,SOM
6697311,706,SOM29936,29936,"20 November 2019",2019,1,Battles,"Armed clash","Al Shabaab",,2,"Military Forces of Somalia (2017-)",,1,12,"Eastern Africa",Somalia,"Lower Juba",Afmadow,,Afmadow,0.5172,42.071,1,"Undisclosed Source","Local partner-Other","On 20 November 2019. In Afmadow, a civilian man was injured after Al Shabaab militants fired at Somali military forces and the military responded back with gun fire.",0,1576855229,SOM
6696905,706,SOM29937,29937,"20 November 2019",2019,1,Protests,"Peaceful protest","Protesters (Somalia)",,6,,,0,60,"Eastern Africa",Somalia,Gedo,"Belet Xaawo",,"Belet Xaawo",3.7807,41.8943,1,"Undisclosed Source","Local partner-Other","On 20 November 2019. A peaceful protest was held against the Jubaland administration. The delegation from Jubbaland administration led by vice president Mohamed Sayid Adan was in the region. [size=no report].",0,1576855228,SOM
7524821,706,SOM29939,29939,"20 November 2019",2019,1,"Violence against civilians",Attack,"Unidentified Armed Group (Somalia)",,3,"Civilians (Somalia)","Aid Workers (Somalia)",7,37,"Eastern Africa",Somalia,Banadir,Banadir,,Mogadishu,2.0414,45.3337,1,"New York Times",International,"On 20 November 2019. A popular Somali-Canadian human rights and peace activist was shot dead by unknown armed people in Mogadishu.",1,1618571984,SOM
6697778,706,SOM29930,29930,"19 November 2019",2019,1,Protests,"Peaceful protest","Protesters (Somalia)","Wadani Party",6,,,0,60,"Eastern Africa",Somalia,Togdheer,Burco,,Burco,9.745,45.634,1,"Undisclosed Source","Local partner-Other","On 19 November 2019. Members of the Waddani opposition party held a peaceful protest in Burco calling for the release of their leaders. [size=no report].",0,1576855231,SOM
6697784,706,SOM29928,29928,"19 November 2019",2019,1,"Violence against civilians",Attack,"Al Shabaab",,2,"Civilians (Somalia)","Labour Group (Somalia)",7,27,"Eastern Africa",Somalia,Bay,Baydhaba,,Baidoa,3.1172,43.6469,2,"Undisclosed Source","Local partner-Other","On 19 November 2019. In Fadhisame, (coded to Gaalkacyo at geoprecision 2), Al Shabaab claimed responsibility for the death of a minibus driver.",1,1576855231,SOM
7713344,706,SOM29933,29933,"19 November 2019",2019,1,"Explosions/Remote violence","Air/drone strike","Military Forces of the United States (2017-2021)",,8,"Al Shabaab",,2,28,"Eastern Africa",Somalia,"Middle Juba",Jilib,,Kuunyo-Barrow,0.7946,43.3787,1,"Undisclosed Source","Local partner-Other","On 19 November 2019. In Kuunyo-Barrow, US Forces conducted two airstrikes targeting Al Skabaab strongholds, which killed one Al Shabaab militant.",1,1614039933,SOM
7163457,706,SOM29929,29929,"19 November 2019",2019,1,Battles,"Armed clash","Al Shabaab",,2,"Military Forces of Somalia (2017-)",,1,12,"Eastern Africa",Somalia,"Lower Shabelle",Marka,,"Bulo Mareer",1.6298,44.5196,1,"Undisclosed Source","Local partner-Other","On 19 November 2019, Al Shabaab militants attacked Somali military forces in Bulo Mareer town (Marka, Lower Shabelle). No fatalities and/or injuries reported.",0,1595270721,SOM
7713347,706,SOM29932,29932,"19 November 2019",2019,1,"Explosions/Remote violence","Air/drone strike","Military Forces of the United States (2017-2021)",,8,"Al Shabaab",,2,28,"Eastern Africa",Somalia,"Middle Juba",Jilib,,Haramka,0.6285,43.1746,1,"Undisclosed Source","Local partner-Other","On 19 November 2019. Al Shabaab's vehicle was destroyed by an airstrike suspected to have been conducted by the United States military forces.",0,1614039933,SOM
7534445,706,SOM29934,29934,"19 November 2019",2019,1,Battles,"Armed clash","Al Shabaab",,2,"Military Forces of Somalia (2017-)",,1,12,"Eastern Africa",Somalia,Banadir,Banadir,,"Mogadishu - Hawl Wadaag",2.048,45.32,1,"Undisclosed Source","Local partner-Other","On 19 November 2019. In Hawl wadaag, Al Shabaab militants have claimed to have killed a senior military officer.",1,1618571984,SOM
6697335,706,SOM29931,29931,"19 November 2019",2019,1,"Violence against civilians",Attack,"Military Forces of Somalia (2017-)",,1,"Civilians (Somalia)","Government of Somalia (2017-)",7,17,"Eastern Africa",Somalia,"Middle Shabelle",Balcad,,"Ceel Macaan",2.2444,45.6917,1,"Undisclosed Source","Local partner-Other","On 19 November 2019. In Ceel Macaan, a Somali military soldier in uniform, armed with AK47 gun shot and injured a Toyota Landcruiser driver. Motive unknown.",0,1576855229,SOM
6698281,706,SOM29918,29918,"18 November 2019",2019,1,"Explosions/Remote violence","Remote explosive/landmine/IED","Unidentified Armed Group (Somalia)",,3,"Military Forces of Somalia (2017-)",,1,13,"Eastern Africa",Somalia,"Lower Shabelle",Marka,,"Bulo Mareer",1.6298,44.5196,1,Twitter,"New media","On 18 November 2019. In Bulo Mareer, Somali military's base was targeted by an unknown armed group using IED. No fatalities and/or injuries reported.",0,1576855232,SOM
7530025,706,SOM29925,29925,"18 November 2019",2019,1,Battles,"Armed clash","Al Shabaab",,2,"Military Forces of Somalia (2017-)",,1,12,"Eastern Africa",Somalia,Banadir,Hodan,,"Mogadishu - Hodan",2.0333,45.35,1,"Undisclosed Source","Local partner-Other","On 18 November 2019. Al Shabaab militants shot dead a Somali military soldier and took his gun in Hodan.",1,1611019341,SOM
6698286,706,SOM29921,29921,"18 November 2019",2019,1,Protests,"Protest with intervention","Police Forces of Somalia (2017-)",,1,"Protesters (Somalia)","Wadani Party",6,16,"Eastern Africa",Somalia,"Woqooyi Galbeed",Hargeysa,,Hargeysa,9.5598,44.0668,1,Twitter,"New media","On 18 November 2019. Somali police blocked a gathering by the supporters of Waddani party in Hargeysa and gun fire was heard as police tried to disperse them. No fatalities reported. [size=no report].",0,1576855232,SOM
6698290,706,SOM29917,29917,"18 November 2019",2019,1,Battles,"Armed clash","Al Shabaab",,2,"Military Forces of Somalia (2017-)",,1,12,"Eastern Africa",Somalia,Bari,Iskushuban,,Af-Urur,10.07,50.18,1,Twitter,"New media","On 18 November 2019. Al Shabaab militants attacked the Somali military in Af-Urur but were repulsed back. No fatalities reported.",0,1576855232,SOM
6698293,706,SOM29916,29916,"18 November 2019",2019,1,"Violence against civilians",Attack,"Al Shabaab",,2,"Civilians (Somalia)","Government of Somalia (2017-)",7,27,"Eastern Africa",Somalia,"Lower Shabelle",Afgooye,,Afgooye,2.15,45.116,1,Twitter,"New media","On 18 November 2019. Al Shabaab militants killed a parliament election committee member in Afgooye.",1,1576855232,SOM
6698298,706,SOM29919,29919,"18 November 2019",2019,1,Battles,"Armed clash","Military Forces of Somalia (2017-)",,1,"Military Forces of Somalia (2017-)",,1,11,"Eastern Africa",Somalia,Bay,Diinsoor,,Diinsoor,2.4074,42.9766,1,Twitter,"New media","On 18 November 2019. Two units of the Somali military force clashed each other in Diinsoor after one unit attacked the residence of the district commissioner. No fatalities reported.",0,1576855232,SOM
6698300,706,SOM29927,29927,"18 November 2019",2019,1,"Explosions/Remote violence","Remote explosive/landmine/IED","Unidentified Armed Group (Somalia)",,3,"Military Forces of Somalia (2017-)",,1,13,"Eastern Africa",Somalia,"Lower Shabelle",Qoryooley,,Qoryooley,1.7878,44.53,1,Twitter,"New media","On 18 November 2019. In Qoryooley, Somali military's base was targeted by an unknown armed group using IED. No fatalities and/or injuries reported.",0,1576855232,SOM
6698312,706,SOM29915,29915,"18 November 2019",2019,1,"Violence against civilians",Attack,"Military Forces of Somalia (2017-)",,1,"Civilians (Somalia)","Government of Somalia (2017-)",7,17,"Eastern Africa",Somalia,"Lower Shabelle",Afgooye,,Afgooye,2.15,45.116,1,"Undisclosed Source","Local partner-Other","On 18 November 2019. In Afgooye, a soldier of the Somali military killed the head of tax revenue of Afgooye.",1,1576855233,SOM
6698334,706,SOM29922,29922,"18 November 2019",2019,1,Riots,"Violent demonstration","Rioters (Somalia)","Wadani Party",5,,,0,50,"Eastern Africa",Somalia,"Woqooyi Galbeed",Hargeysa,,Hargeysa,9.5598,44.0668,1,"Undisclosed Source","Local partner-Other","On 18 November 2019. In continuation of the demonstrations that started on Monday November19, the supporters of the opposition party (Waddani National Party) burnt tires on the main road in Hargeysa. [size=no report].",0,1576855233,SOM
6698339,706,SOM29923,29923,"18 November 2019",2019,1,Battles,"Armed clash","Unidentified Armed Group (Somalia)",,3,"Police Forces of Somalia (2017-)",,1,13,"Eastern Africa",Somalia,Sool,"Laas Caanood",,Laascaanood,8.4774,47.3597,1,"Undisclosed Source","Local partner-Other","On 18 November 2019. Unidentified attackers hurled a hand grenade and opened fire at a police station in Laascaanood. Police reacted with gunfire. No fatalities reported.",0,1576855233,SOM
7528311,706,SOM29924,29924,"18 November 2019",2019,1,Battles,"Armed clash","Police Forces of Somalia (2017-)",,1,"Military Forces of Somalia (2017-)",,1,11,"Eastern Africa",Somalia,Banadir,Banadir,,"Mogadishu - Heliwa",2.0844,45.39,2,"Undisclosed Source","Local partner-Other","On 18 November 2019. In Bunbacoole (coded to Heliwa at geoprecision 2) Somali police forces clashed with the Somali military forces. Deaths reported. The clash started after police tried to stop construction of a new building by military personnel. Unknown fatalities coded as 10.",10,1618571984,SOM
7691971,706,SOM29926,29926,"18 November 2019",2019,1,Battles,"Armed clash","Police Forces of Somalia (2017-)",,1,"Al Shabaab",,2,12,"Eastern Africa",Somalia,Banadir,Hodan,,"Mogadishu - Hodan",2.0333,45.35,1,"Undisclosed Source","Local partner-Other","On 18 November 2019. In Hodan, Somali police forces shot dead a man suspected to be an Al Shabaab militant and responsible for the death of another soldier.",1,1613499284,SOM
6698192,706,SOM29920,29920,"18 November 2019",2019,1,Battles,"Armed clash","Al Shabaab",,2,"Military Forces of Somalia (2017-) Puntland Intelligence Agency",,1,12,"Eastern Africa",Somalia,Mudug,Gaalkacyo,,Gaalkacyo,6.7697,47.4308,1,"Undisclosed Source","Local partner-Other","On 18 November 2019. Al Shabaab militants killed the head of Puntland intelligence for Mudug region in Gaalkacyo.",1,1576855232,SOM
7799554,706,SOM29909,29909,"17 November 2019",2019,1,"Violence against civilians",Attack,"Unidentified Armed Group (Somalia)",,3,"Civilians (Somalia)","Refugees/IDPs (Somalia)",7,37,"Eastern Africa",Somalia,"Lower Juba",Kismaayo,,Kismayo,-0.3603,42.5463,1,"Undisclosed Source","Local partner-Other","On 17 November 2019. In Kismayo an armed person shot dead the representative of a settlement of IDPs. Motive unknown.",1,1617662605,SOM
6698754,706,SOM29905,29905,"17 November 2019",2019,1,Battles,"Armed clash","Al Shabaab",,2,"Police Forces of Somalia (2017-)",,1,12,"Eastern Africa",Somalia,Bari,Bossaso,,"Al Madow",11.1632,49.0395,1,Twitter,"New media","On 17 November 2019. Al Shabaab militants ambushed Somali police vehicles in Al Madow. No fatalities reported.",0,1576855234,SOM
6698763,706,SOM29914,29914,"17 November 2019",2019,1,Battles,"Armed clash","Al Shabaab",,2,"AMISOM: African Union Mission in Somalia (2007-)","Military Forces of Somalia (2017-)",8,28,"Eastern Africa",Somalia,"Middle Shabelle",Cadale,,Xaaji-Cali,2.9192,46.2173,1,"Undisclosed Source","Local partner-Other","On 17 November 2019. Al Shabaab militants attacked AMISOM and Somali military forces but they were repelled. No fatalities and/or injuries reported.",0,1576855234,SOM
6698770,706,SOM29904,29904,"17 November 2019",2019,1,"Violence against civilians",Attack,"Al Shabaab",,2,"Civilians (Somalia)","Teachers (Somalia)",7,27,"Eastern Africa",Somalia,"Lower Shabelle",Afgooye,,Afgooye,2.15,45.116,1,"Undisclosed Source","Local partner-Other","On 17 November 2019. Al Shabaab militants shot and killed a school teacher in Afgooye.",1,1576855234,SOM
7530525,706,SOM29913,29913,"17 November 2019",2019,1,"Violence against civilians",Attack,"Al Shabaab",,2,"Civilians (Somalia)","Labour Group (Somalia)",7,27,"Eastern Africa",Somalia,Banadir,Banadir,,"Mogadishu - Wadajir",2.0462,45.3341,1,"Undisclosed Source","Local partner-Other","On 17 November 2019. In Wadajir, Al Shabaab militants shot dead a businessman. Motive unknown.",1,1618571984,SOM
6698793,706,SOM29908,29908,"17 November 2019",2019,1,Battles,"Armed clash","Al Shabaab",,2,"Military Forces of Somalia (2017-)",,1,12,"Eastern Africa",Somalia,"Lower Shabelle",Marka,,"Bulo Mareer",1.6298,44.5196,1,"Undisclosed Source","Local partner-Other","On 17 November 2019. In Bulo Mareer, Al Shabaab militants hurled a hand grenade against Somali military soldiers on foot patrol and the later responded with gun fire. A businessman was injured.",0,1576855234,SOM
7532211,706,SOM29912,29912,"17 November 2019",2019,1,Battles,"Armed clash","Al Shabaab",,2,"Military Forces of Somalia (2017-)",,1,12,"Eastern Africa",Somalia,Banadir,Hodan,,"Mogadishu - Hodan",2.0333,45.35,1,"Undisclosed Source","Local partner-Other","On 17 November 2019. A Somali military officer was shot dead at a restaurant in Hodan. Al Shabaab claimed responsibility.",1,1611019348,SOM
6698681,706,SOM29907,29907,"17 November 2019",2019,1,"Explosions/Remote violence","Remote explosive/landmine/IED","Military Forces of Somalia (2017-)",,1,"Unidentified Armed Group (Somalia)",,3,13,"Eastern Africa",Somalia,"Lower Juba",Kismaayo,,Bar-Sanguun,-0.4876,42.1839,1,"Undisclosed Source","Local partner-Other","On 17 November 2019. A Somali military soldier was killed and another injured as they attempted to detonate an IED by shooting it from a distance.",1,1576855234,SOM
